field,region,id,nom_ville,code_ville,note
culture,provence-alpes-cote-dazur,11,entraigues-sur-la-sorgue,84,4.3
culture,provence-alpes-cote-dazur,12,montaigu-vendee,85,4.3
culture,provence-alpes-cote-dazur,13,saint-gilles-croix-de-vie,85,4.3
culture,provence-alpes-cote-dazur,14,gournay-sur-marne,93,4.3
culture,provence-alpes-cote-dazur,15,la-bourboule,63,4.3
culture,provence-alpes-cote-dazur,16,velizy-villacoublay,78,4.3
culture,provence-alpes-cote-dazur,17,blanquefort,33,4.3
culture,provence-alpes-cote-dazur,18,carrieres-sur-seine,78,4.3
culture,provence-alpes-cote-dazur,19,la-londe-les-maures,83,4.3
culture,provence-alpes-cote-dazur,20,saint-gely-du-fesc,34,4.2
culture,provence-alpes-cote-dazur,21,le-plessis-robinson,92,4.2
culture,provence-alpes-cote-dazur,22,landerneau,29,4.2
culture,provence-alpes-cote-dazur,23,baud,56,4.2
culture,provence-alpes-cote-dazur,24,nogent-sur-seine,10,4.2
culture,provence-alpes-cote-dazur,25,ifs,14,4.2
culture,provence-alpes-cote-dazur,26,cesson,77,4.2
culture,provence-alpes-cote-dazur,27,lieusaint,77,4.2
culture,provence-alpes-cote-dazur,28,saint-cheron,91,4.2
culture,provence-alpes-cote-dazur,29,blere,37,4.2
culture,provence-alpes-cote-dazur,30,saint-etienne-de-montluc,44,4.2
culture,provence-alpes-cote-dazur,31,houdan,78,4.2
culture,provence-alpes-cote-dazur,32,servian,34,4.2
culture,provence-alpes-cote-dazur,33,pont-labbe,29,4.2
culture,provence-alpes-cote-dazur,34,aizenay,85,4.2
culture,provence-alpes-cote-dazur,35,yerres,91,4.2
culture,provence-alpes-cote-dazur,36,sevres,92,4.2
culture,provence-alpes-cote-dazur,37,bondues,59,4.1
culture,provence-alpes-cote-dazur,38,la-grande-motte,34,4.1
culture,provence-alpes-cote-dazur,39,viroflay,78,4.1
culture,provence-alpes-cote-dazur,40,joinville-le-pont,94,4.1
culture,provence-alpes-cote-dazur,41,culoz-beon,01,4.1
culture,provence-alpes-cote-dazur,42,poisy,74,4.1
culture,provence-alpes-cote-dazur,43,illkirch-graffenstaden,67,4.1
culture,provence-alpes-cote-dazur,44,maule,78,4.1
culture,provence-alpes-cote-dazur,45,fontainebleau,77,4.1
culture,provence-alpes-cote-dazur,46,saint-germain-en-laye,78,4.1
culture,provence-alpes-cote-dazur,47,châteaubriant,44,4.1
culture,provence-alpes-cote-dazur,48,saint-loubes,33,4.1
culture,provence-alpes-cote-dazur,49,vincennes,94,4.1
culture,provence-alpes-cote-dazur,50,tournefeuille,31,4.1
animation,auvergne-rhone-alpes,1,chassieu,69,4.5
animation,auvergne-rhone-alpes,2,la-bourboule,63,4.5
animation,auvergne-rhone-alpes,3,cournon-dauvergne,63,4.3
animation,auvergne-rhone-alpes,4,culoz-beon,01,4.2
animation,auvergne-rhone-alpes,5,issoire,63,4.1
animation,auvergne-rhone-alpes,6,poisy,74,4.1
animation,auvergne-rhone-alpes,7,decines-charpieu,69,4.1
animation,auvergne-rhone-alpes,8,aix-les-bains,73,4.1
animation,auvergne-rhone-alpes,9,caluire-et-cuire,69,4.1
animation,auvergne-rhone-alpes,10,montbrison,42,4
animation,auvergne-rhone-alpes,11,genas,69,4
animation,auvergne-rhone-alpes,12,gerzat,63,3.9
animation,auvergne-rhone-alpes,13,riom,63,3.9
animation,auvergne-rhone-alpes,14,gex,01,3.8
animation,auvergne-rhone-alpes,15,le-puy-en-velay,43,3.8
animation,auvergne-rhone-alpes,16,annecy,74,3.8
animation,auvergne-rhone-alpes,17,meyzieu,69,3.8
animation,auvergne-rhone-alpes,18,sallanches,74,3.8
animation,auvergne-rhone-alpes,19,amberieu-en-bugey,01,3.8
animation,auvergne-rhone-alpes,20,crolles,38,3.8
animation,auvergne-rhone-alpes,21,mornant,69,3.8
animation,auvergne-rhone-alpes,22,saint-martin-dheres,38,3.8
animation,auvergne-rhone-alpes,23,bourg-en-bresse,01,3.8
animation,auvergne-rhone-alpes,24,rumilly,74,3.8
animation,auvergne-rhone-alpes,25,saint-chamond,42,3.8
animation,auvergne-rhone-alpes,26,chamalieres,63,3.8
animation,auvergne-rhone-alpes,27,lyon,69,3.8
animation,auvergne-rhone-alpes,28,fontaine,38,3.8
animation,auvergne-rhone-alpes,29,vichy,03,3.7
animation,auvergne-rhone-alpes,30,jassans-riottier,01,3.7
animation,auvergne-rhone-alpes,31,chambery,73,3.7
animation,auvergne-rhone-alpes,32,saint-julien-en-genevois,74,3.7
animation,auvergne-rhone-alpes,33,bron,69,3.7
animation,auvergne-rhone-alpes,34,maringues,63,3.7
animation,auvergne-rhone-alpes,35,bonneville,74,3.7
animation,auvergne-rhone-alpes,36,rillieux-la-pape,69,3.6
animation,auvergne-rhone-alpes,37,villefontaine,38,3.6
animation,auvergne-rhone-alpes,38,voiron,38,3.5
animation,auvergne-rhone-alpes,39,oullins,69,3.5
animation,auvergne-rhone-alpes,40,tarare,69,3.5
animation,auvergne-rhone-alpes,41,corbas,69,3.5
animation,auvergne-rhone-alpes,42,pierrelatte,26,3.5
animation,auvergne-rhone-alpes,43,tournon-sur-rhone,07,3.5
animation,auvergne-rhone-alpes,44,villeurbanne,69,3.5
animation,auvergne-rhone-alpes,45,lisle-dabeau,38,3.5
animation,auvergne-rhone-alpes,46,feyzin,69,3.5
animation,auvergne-rhone-alpes,47,bourgoin-jallieu,38,3.5
animation,auvergne-rhone-alpes,48,clermont-ferrand,63,3.5
animation,auvergne-rhone-alpes,49,saint-bonnet-de-mure,69,3.5
animation,auvergne-rhone-alpes,50,saint-marcellin,38,3.5
animation,bourgogne-franche-comte,1,paray-le-monial,71,4.4
animation,bourgogne-franche-comte,2,vesoul,70,4.1
animation,bourgogne-franche-comte,3,chalon-sur-saone,71,3.9
animation,bourgogne-franche-comte,4,beaune,21,3.9
animation,bourgogne-franche-comte,5,pontarlier,25,3.8
animation,bourgogne-franche-comte,6,dijon,21,3.6
animation,bourgogne-franche-comte,7,auxerre,89,3.6
animation,bourgogne-franche-comte,8,digoin,71,3.6
animation,bourgogne-franche-comte,9,besançon,25,3.6
animation,bourgogne-franche-comte,10,dole,39,3.5
animation,bourgogne-franche-comte,11,cosne-cours-sur-loire,58,3.5
animation,bourgogne-franche-comte,12,le-creusot,71,3.5
animation,bourgogne-franche-comte,13,belfort,90,3.4
animation,bourgogne-franche-comte,14,migennes,89,3.4
animation,bourgogne-franche-comte,15,autun,71,3.3
animation,bourgogne-franche-comte,16,sens,89,3.3
animation,bourgogne-franche-comte,17,nevers,58,3.2
animation,bourgogne-franche-comte,18,mâcon,71,3.2
animation,bourgogne-franche-comte,19,baume-les-dames,25,3.2
animation,bourgogne-franche-comte,20,saint-claude,39,3.1
animation,bourgogne-franche-comte,21,montbeliard,25,3.1
animation,bourgogne-franche-comte,22,louhans,71,2.9
animation,bourgogne-franche-comte,23,lons-le-saunier,39,2.7
animation,bourgogne-franche-comte,24,talant,21,2.7
animation,bourgogne-franche-comte,25,hericourt,70,2.6
animation,bourgogne-franche-comte,26,clamecy,58,2.6
animation,bourgogne-franche-comte,27,montceau-les-mines,71,2.5
animation,bourgogne-franche-comte,28,montbard,21,2.3
animation,bretagne,1,roscoff,29,4.5
animation,bretagne,2,landerneau,29,4.4
animation,bretagne,3,lanester,56,4.2
animation,bretagne,4,saint-renan,29,4.2
animation,bretagne,5,le-relecq-kerhuon,29,4.2
animation,bretagne,6,betton,35,4.2
animation,bretagne,7,baud,56,4.1
animation,bretagne,8,ploemeur,56,4.1
animation,bretagne,9,lannilis,29,4
animation,bretagne,10,bruz,35,4
animation,bretagne,11,vitre,35,4
animation,bretagne,12,lannion,22,3.9
animation,bretagne,13,châteaulin,29,3.9
animation,bretagne,14,fouesnant,29,3.9
animation,bretagne,15,redon,35,3.9
animation,bretagne,16,fougeres,35,3.9
animation,bretagne,17,rennes,35,3.8
animation,bretagne,18,quimperle,29,3.8
animation,bretagne,19,crozon,29,3.8
animation,bretagne,20,vannes,56,3.8
animation,bretagne,21,pont-labbe,29,3.8
animation,bretagne,22,brest,29,3.8
animation,bretagne,23,pontivy,56,3.8
animation,bretagne,24,rosporden,29,3.8
animation,bretagne,25,plouay,56,3.7
animation,bretagne,26,saint-malo,35,3.7
animation,bretagne,27,ploërmel,56,3.5
animation,bretagne,28,dinan,22,3.5
animation,bretagne,29,guidel,56,3.5
animation,bretagne,30,douarnenez,29,3.5
animation,bretagne,31,auray,56,3.4
animation,bretagne,32,quimper,29,3.4
animation,bretagne,33,saint-brieuc,22,3.4
animation,bretagne,34,quiberon,56,3.4
animation,bretagne,35,lorient,56,3.3
animation,bretagne,36,penmarch,29,3.3
animation,bretagne,37,guingamp,22,3.3
animation,bretagne,38,morlaix,29,3.3
animation,bretagne,39,concarneau,29,3.3
animation,bretagne,40,carhaix-plouguer,29,3.3
animation,bretagne,41,hennebont,56,3.3
animation,bretagne,42,larmor-plage,56,3.2
animation,bretagne,43,binic-etables-sur-mer,22,2.7
animation,centre-val-de-loire,1,montlouis-sur-loire,37,4.4
animation,centre-val-de-loire,2,beaugency,45,4.4
animation,centre-val-de-loire,3,blere,37,4.1
animation,centre-val-de-loire,4,olivet,45,4.1
animation,centre-val-de-loire,5,saint-jean-de-braye,45,4
animation,centre-val-de-loire,6,le-blanc,36,3.9
animation,centre-val-de-loire,7,joue-les-tours,37,3.8
animation,centre-val-de-loire,8,saint-cyr-sur-loire,37,3.7
animation,centre-val-de-loire,9,vendome,41,3.6
animation,centre-val-de-loire,10,tours,37,3.5
animation,centre-val-de-loire,11,saint-amand-montrond,18,3.5
animation,centre-val-de-loire,12,dreux,28,3.5
animation,centre-val-de-loire,13,châteauroux,36,3.5
animation,centre-val-de-loire,14,amboise,37,3.5
animation,centre-val-de-loire,15,chartres,28,3.4
animation,centre-val-de-loire,16,nogent-le-rotrou,28,3.4
animation,centre-val-de-loire,17,blois,41,3.3
animation,centre-val-de-loire,18,loches,37,3.3
animation,centre-val-de-loire,19,chinon,37,3.2
animation,centre-val-de-loire,20,bourges,18,3.1
animation,centre-val-de-loire,21,la-loupe,28,3.1
animation,centre-val-de-loire,22,orleans,45,2.8
animation,centre-val-de-loire,23,montargis,45,2.8
animation,centre-val-de-loire,24,vierzon,18,2.6
animation,corse,1,ajaccio-(2a),,3.5
animation,corse,2,bastia-(2b),,3.5
animation,grand-est,1,nogent-sur-seine,10,4.4
animation,grand-est,2,kingersheim,68,4.2
animation,grand-est,3,illkirch-graffenstaden,67,4.2
animation,grand-est,4,erstein,67,4
animation,grand-est,5,vittel,88,3.9
animation,grand-est,6,selestat,67,3.9
animation,grand-est,7,wittenheim,68,3.9
animation,grand-est,8,epinal,88,3.9
animation,grand-est,9,villers-les-nancy,54,3.9
animation,grand-est,10,maizieres-les-metz,57,3.8
animation,grand-est,11,toul,54,3.8
animation,grand-est,12,saint-die-des-vosges,88,3.8
animation,grand-est,13,yutz,57,3.7
animation,grand-est,14,ludres,54,3.7
animation,grand-est,15,bischheim,67,3.7
animation,grand-est,16,metz,57,3.7
animation,grand-est,17,strasbourg,67,3.7
animation,grand-est,18,rethel,08,3.6
animation,grand-est,19,montigny-les-metz,57,3.6
animation,grand-est,20,mulhouse,68,3.5
animation,grand-est,21,obernai,67,3.5
animation,grand-est,22,sarreguemines,57,3.5
animation,grand-est,23,nancy,54,3.5
animation,grand-est,24,charleville-mezieres,08,3.4
animation,grand-est,25,rixheim,68,3.4
animation,grand-est,26,haguenau,67,3.4
animation,grand-est,27,epernay,51,3.4
animation,grand-est,28,tinqueux,51,3.3
animation,grand-est,29,verdun,55,3.3
animation,grand-est,30,colmar,68,3.3
animation,grand-est,31,reims,51,3.3
animation,grand-est,32,woippy,57,3.3
animation,grand-est,33,luneville,54,3.2
animation,grand-est,34,plombieres-les-bains,88,3.2
animation,grand-est,35,thionville,57,3.2
animation,grand-est,36,sarrebourg,57,3.2
animation,grand-est,37,troyes,10,3.2
animation,grand-est,38,val-de-briey,54,3.1
animation,grand-est,39,saverne,67,3.1
animation,grand-est,40,golbey,88,3.1
animation,grand-est,41,saint-louis,68,3
animation,grand-est,42,commercy,55,3
animation,grand-est,43,sedan,08,3
animation,grand-est,44,châlons-en-champagne,51,3
animation,grand-est,45,lingolsheim,67,2.9
animation,grand-est,46,illzach,68,2.9
animation,grand-est,47,bar-le-duc,55,2.8
animation,grand-est,48,chaumont,52,2.8
animation,grand-est,49,schiltigheim,67,2.8
animation,grand-est,50,hayange,57,2.6
animation,hauts-de-france,1,gravelines,59,4.5
animation,hauts-de-france,2,chambly,60,4.3
animation,hauts-de-france,3,meru,60,4.3
animation,hauts-de-france,4,frelinghien,59,4.2
animation,hauts-de-france,5,mers-les-bains,80,4.2
animation,hauts-de-france,6,avion,62,4.2
animation,hauts-de-france,7,compiegne,60,4.2
animation,hauts-de-france,8,chauny,02,4.2
animation,hauts-de-france,9,bondues,59,4.1
animation,hauts-de-france,10,armentieres,59,4.1
animation,hauts-de-france,11,oye-plage,62,4
animation,hauts-de-france,12,marcq-en-baroeul,59,4
animation,hauts-de-france,13,lambersart,59,4
animation,hauts-de-france,14,henin-beaumont,62,4
animation,hauts-de-france,15,saint-amand-les-eaux,59,4
animation,hauts-de-france,16,cambrai,59,3.9
animation,hauts-de-france,17,arras,62,3.8
animation,hauts-de-france,18,wambrechies,59,3.8
animation,hauts-de-france,19,halluin,59,3.8
animation,hauts-de-france,20,wavrin,59,3.8
animation,hauts-de-france,21,villeneuve-dascq,59,3.8
animation,hauts-de-france,22,la-madeleine,59,3.8
animation,hauts-de-france,23,faches-thumesnil,59,3.7
animation,hauts-de-france,24,lamorlaye,60,3.7
animation,hauts-de-france,25,marquette-lez-lille,59,3.7
animation,hauts-de-france,26,château-thierry,02,3.7
animation,hauts-de-france,27,dunkerque,59,3.7
animation,hauts-de-france,28,aulnoye-aymeries,59,3.7
animation,hauts-de-france,29,lille,59,3.7
animation,hauts-de-france,30,leers,59,3.6
animation,hauts-de-france,31,amiens,80,3.6
animation,hauts-de-france,32,bully-les-mines,62,3.6
animation,hauts-de-france,33,caudry,59,3.5
animation,hauts-de-france,34,lys-lez-lannoy,59,3.5
animation,hauts-de-france,35,billy-montigny,62,3.5
animation,hauts-de-france,36,bruay-la-buissiere,62,3.5
animation,hauts-de-france,37,harnes,62,3.5
animation,hauts-de-france,38,saint-omer,62,3.5
animation,hauts-de-france,39,bethune,62,3.5
animation,hauts-de-france,40,sains-en-gohelle,62,3.5
animation,hauts-de-france,41,mons-en-baroeul,59,3.5
animation,hauts-de-france,42,carvin,62,3.4
animation,hauts-de-france,43,wattrelos,59,3.4
animation,hauts-de-france,44,haubourdin,59,3.4
animation,hauts-de-france,45,auchel,62,3.4
animation,hauts-de-france,46,bray-dunes,59,3.4
animation,hauts-de-france,47,hazebrouck,59,3.4
animation,hauts-de-france,48,mouvaux,59,3.4
animation,hauts-de-france,49,lens,62,3.4
animation,hauts-de-france,50,coudekerque-branche,59,3.4
animation,ile-de-france,1,vaires-sur-marne,77,4.6
animation,ile-de-france,2,cesson,77,4.5
animation,ile-de-france,3,velizy-villacoublay,78,4.4
animation,ile-de-france,4,saint-prix,95,4.4
animation,ile-de-france,5,thiais,94,4.4
animation,ile-de-france,6,gournay-sur-marne,93,4.3
animation,ile-de-france,7,montevrain,77,4.3
animation,ile-de-france,8,torcy,77,4.3
animation,ile-de-france,9,lisle-adam,95,4.3
animation,ile-de-france,10,sainte-genevieve-des-bois,91,4.3
animation,ile-de-france,11,viroflay,78,4.2
animation,ile-de-france,12,sucy-en-brie,94,4.2
animation,ile-de-france,13,noisy-le-grand,93,4.2
animation,ile-de-france,14,poissy,78,4.2
animation,ile-de-france,15,le-plessis-robinson,92,4.2
animation,ile-de-france,16,lagny-sur-marne,77,4.2
animation,ile-de-france,17,fontainebleau,77,4.2
animation,ile-de-france,18,houdan,78,4.2
animation,ile-de-france,19,levallois-perret,92,4.1
animation,ile-de-france,20,eaubonne,95,4.1
animation,ile-de-france,21,neuilly-sur-marne,93,4.1
animation,ile-de-france,22,vincennes,94,4.1
animation,ile-de-france,23,yerres,91,4.1
animation,ile-de-france,24,maule,78,4.1
animation,ile-de-france,25,meaux,77,4.1
animation,ile-de-france,26,magny-le-hongre,77,4.1
animation,ile-de-france,27,noisiel,77,4.1
animation,ile-de-france,28,montigny-les-cormeilles,95,4.1
animation,ile-de-france,29,montrouge,92,4.1
animation,ile-de-france,30,tournan-en-brie,77,4.1
animation,ile-de-france,31,avon,77,4.1
animation,ile-de-france,32,lieusaint,77,4.1
animation,ile-de-france,33,les-mureaux,78,4.1
animation,ile-de-france,34,puteaux,92,4.1
animation,ile-de-france,35,creteil,94,4.1
animation,ile-de-france,36,triel-sur-seine,78,4.1
animation,ile-de-france,37,carrieres-sur-seine,78,4.1
animation,ile-de-france,38,le-blanc-mesnil,93,4.1
animation,ile-de-france,39,saint-gratien,95,4
animation,ile-de-france,40,le-plessis-trevise,94,4
animation,ile-de-france,41,bois-le-roi,77,4
animation,ile-de-france,42,voisins-le-bretonneux,78,4
animation,ile-de-france,43,gif-sur-yvette,91,4
animation,ile-de-france,44,saint-cheron,91,4
animation,ile-de-france,45,le-plessis-bouchard,95,4
animation,ile-de-france,46,garches,92,4
animation,ile-de-france,47,maisons-alfort,94,4
animation,ile-de-france,48,montfermeil,93,3.9
animation,ile-de-france,49,andresy,78,3.9
animation,ile-de-france,50,draveil,91,3.9
animation,normandie,1,ifs,14,4.4
animation,normandie,2,bolbec,76,4.4
animation,normandie,3,sotteville-les-rouen,76,4.2
animation,normandie,4,herouville-saint-clair,14,4.1
animation,normandie,5,pacy-sur-eure,27,4.1
animation,normandie,6,maromme,76,4.1
animation,normandie,7,coutances,50,3.9
animation,normandie,8,trouville-sur-mer,14,3.8
animation,normandie,9,avranches,50,3.8
animation,normandie,10,caen,14,3.7
animation,normandie,11,bayeux,14,3.7
animation,normandie,12,louviers,27,3.7
animation,normandie,13,dieppe,76,3.7
animation,normandie,14,granville,50,3.7
animation,normandie,15,caudebec-les-elbeuf,76,3.6
animation,normandie,16,le-havre,76,3.6
animation,normandie,17,yvetot,76,3.5
animation,normandie,18,honfleur,14,3.5
animation,normandie,19,deauville,14,3.5
animation,normandie,20,alençon,61,3.5
animation,normandie,21,cherbourg-en-cotentin,50,3.4
animation,normandie,22,eu,76,3.4
animation,normandie,23,rouen,76,3.4
animation,normandie,24,deville-les-rouen,76,3.4
animation,normandie,25,gisors,27,3.4
animation,normandie,26,evreux,27,3.4
animation,normandie,27,le-petit-quevilly,76,3.2
animation,normandie,28,vernon,27,3.2
animation,normandie,29,darnetal,76,3.1
animation,normandie,30,bernay,27,3
animation,normandie,31,lisieux,14,3
animation,normandie,32,saint-lo,50,2.8
animation,normandie,33,fecamp,76,2.8
animation,normandie,34,elbeuf,76,2.7
animation,normandie,35,pirou,50,2.6
animation,normandie,36,flers,61,2.5
animation,nouvelle-aquitaine,1,gradignan,33,4.8
animation,nouvelle-aquitaine,2,saint-loubes,33,4.5
animation,nouvelle-aquitaine,3,blanquefort,33,4.3
animation,nouvelle-aquitaine,4,saint-medard-en-jalles,33,4.1
animation,nouvelle-aquitaine,5,cadaujac,33,4.1
animation,nouvelle-aquitaine,6,parthenay,79,4.1
animation,nouvelle-aquitaine,7,gujan-mestras,33,4
animation,nouvelle-aquitaine,8,langon,33,4
animation,nouvelle-aquitaine,9,cestas,33,4
animation,nouvelle-aquitaine,10,villenave-dornon,33,4
animation,nouvelle-aquitaine,11,lormont,33,4
animation,nouvelle-aquitaine,12,eysines,33,4
animation,nouvelle-aquitaine,13,pessac,33,3.9
animation,nouvelle-aquitaine,14,bressuire,79,3.8
animation,nouvelle-aquitaine,15,brive-la-gaillarde,19,3.8
animation,nouvelle-aquitaine,16,talence,33,3.8
animation,nouvelle-aquitaine,17,anglet,64,3.8
animation,nouvelle-aquitaine,18,le-taillan-medoc,33,3.8
animation,nouvelle-aquitaine,19,begles,33,3.8
animation,nouvelle-aquitaine,20,hendaye,64,3.7
animation,nouvelle-aquitaine,21,saint-jean-de-luz,64,3.7
animation,nouvelle-aquitaine,22,bruges,33,3.7
animation,nouvelle-aquitaine,23,nerac,47,3.7
animation,nouvelle-aquitaine,24,bayonne,64,3.7
animation,nouvelle-aquitaine,25,biganos,33,3.6
animation,nouvelle-aquitaine,26,bordeaux,33,3.6
animation,nouvelle-aquitaine,27,agen,47,3.6
animation,nouvelle-aquitaine,28,ambares-et-lagrave,33,3.6
animation,nouvelle-aquitaine,29,biarritz,64,3.6
animation,nouvelle-aquitaine,30,lacanau,33,3.6
animation,nouvelle-aquitaine,31,arcachon,33,3.6
animation,nouvelle-aquitaine,32,la-teste-de-buch,33,3.6
animation,nouvelle-aquitaine,33,saint-jean-dangely,17,3.6
animation,nouvelle-aquitaine,34,marmande,47,3.5
animation,nouvelle-aquitaine,35,andernos-les-bains,33,3.5
animation,nouvelle-aquitaine,36,cognac,16,3.5
animation,nouvelle-aquitaine,37,libourne,33,3.5
animation,nouvelle-aquitaine,38,mont-de-marsan,40,3.5
animation,nouvelle-aquitaine,39,limoges,87,3.5
animation,nouvelle-aquitaine,40,dax,40,3.4
animation,nouvelle-aquitaine,41,la-rochelle,17,3.4
animation,nouvelle-aquitaine,42,tulle,19,3.4
animation,nouvelle-aquitaine,43,saintes,17,3.4
animation,nouvelle-aquitaine,44,poitiers,86,3.4
animation,nouvelle-aquitaine,45,royan,17,3.4
animation,nouvelle-aquitaine,46,pau,64,3.4
animation,nouvelle-aquitaine,47,tonneins,47,3.4
animation,nouvelle-aquitaine,48,sarlat-la-caneda,24,3.3
animation,nouvelle-aquitaine,49,biscarrosse,40,3.3
animation,nouvelle-aquitaine,50,châtellerault,86,3.3
animation,occitanie,1,tournefeuille,31,4.4
animation,occitanie,2,la-grande-motte,34,4.4
animation,occitanie,3,blagnac,31,4.4
animation,occitanie,4,serignan,34,4.2
animation,occitanie,5,gruissan,11,4.1
animation,occitanie,6,saint-esteve,66,4.1
animation,occitanie,7,saint-gely-du-fesc,34,4.1
animation,occitanie,8,mende,48,4
animation,occitanie,9,le-barcares,66,4
animation,occitanie,10,marseillan,34,4
animation,occitanie,11,saint-gaudens,31,4
animation,occitanie,12,saint-cyprien,66,4
animation,occitanie,13,servian,34,4
animation,occitanie,14,millau,12,4
animation,occitanie,15,mauguio,34,3.9
animation,occitanie,16,collioure,66,3.9
animation,occitanie,17,saint-jean-de-vedas,34,3.9
animation,occitanie,18,lunel,34,3.9
animation,occitanie,19,saint-orens-de-gameville,31,3.9
animation,occitanie,20,ramonville-saint-agne,31,3.9
animation,occitanie,21,banyuls-sur-mer,66,3.8
animation,occitanie,22,thuir,66,3.8
animation,occitanie,23,lattes,34,3.8
animation,occitanie,24,villeneuve-tolosane,31,3.8
animation,occitanie,25,uzes,30,3.8
animation,occitanie,26,mazamet,81,3.7
animation,occitanie,27,meze,34,3.7
animation,occitanie,28,muret,31,3.7
animation,occitanie,29,castelsarrasin,82,3.7
animation,occitanie,30,gaillac,81,3.7
animation,occitanie,31,revel,31,3.7
animation,occitanie,32,montpellier,34,3.7
animation,occitanie,33,ceret,66,3.7
animation,occitanie,34,albi,81,3.6
animation,occitanie,35,cabestany,66,3.6
animation,occitanie,36,lezignan-corbieres,11,3.6
animation,occitanie,37,castelnau-le-lez,34,3.6
animation,occitanie,38,bagneres-de-bigorre,65,3.6
animation,occitanie,39,auterive,31,3.5
animation,occitanie,40,saint-laurent-de-la-salanque,66,3.5
animation,occitanie,41,graulhet,81,3.5
animation,occitanie,42,beziers,34,3.5
animation,occitanie,43,saint-gilles,30,3.5
animation,occitanie,44,castres,81,3.5
animation,occitanie,45,colomiers,31,3.5
animation,occitanie,46,pia,66,3.5
animation,occitanie,47,argeles-sur-mer,66,3.5
animation,occitanie,48,plaisance-du-touch,31,3.5
animation,occitanie,49,ales,30,3.4
animation,occitanie,50,foix,09,3.4
animation,pays-de-la-loire,1,châteaubriant,44,4.6
animation,pays-de-la-loire,2,beaucouze,49,4.6
animation,pays-de-la-loire,3,montoir-de-bretagne,44,4.5
animation,pays-de-la-loire,4,saint-gilles-croix-de-vie,85,4.3
animation,pays-de-la-loire,5,montaigu-vendee,85,4.3
animation,pays-de-la-loire,6,saint-etienne-de-montluc,44,4.3
animation,pays-de-la-loire,7,saint-jean-de-monts,85,4.2
animation,pays-de-la-loire,8,saint-sebastien-sur-loire,44,4.2
animation,pays-de-la-loire,9,la-fleche,72,4.2
animation,pays-de-la-loire,10,la-ferte-bernard,72,4.2
animation,pays-de-la-loire,11,les-herbiers,85,4.2
animation,pays-de-la-loire,12,la-baule-escoublac,44,4.1
animation,pays-de-la-loire,13,aizenay,85,4.1
animation,pays-de-la-loire,14,thouare-sur-loire,44,4.1
animation,pays-de-la-loire,15,luçon,85,4.1
animation,pays-de-la-loire,16,carquefou,44,4.1
animation,pays-de-la-loire,17,vertou,44,4
animation,pays-de-la-loire,18,sainte-luce-sur-loire,44,3.9
animation,pays-de-la-loire,19,pornic,44,3.9
animation,pays-de-la-loire,20,pontchâteau,44,3.9
animation,pays-de-la-loire,21,la-chapelle-sur-erdre,44,3.8
animation,pays-de-la-loire,22,les-sables-dolonne,85,3.8
animation,pays-de-la-loire,23,angers,49,3.8
animation,pays-de-la-loire,24,challans,85,3.8
animation,pays-de-la-loire,25,clisson,44,3.7
animation,pays-de-la-loire,26,reze,44,3.7
animation,pays-de-la-loire,27,orvault,44,3.7
animation,pays-de-la-loire,28,savenay,44,3.7
animation,pays-de-la-loire,29,cholet,49,3.7
animation,pays-de-la-loire,30,la-tranche-sur-mer,85,3.6
animation,pays-de-la-loire,31,fontenay-le-comte,85,3.6
animation,pays-de-la-loire,32,avrille,49,3.6
animation,pays-de-la-loire,33,saint-brevin-les-pins,44,3.6
animation,pays-de-la-loire,34,le-mans,72,3.6
animation,pays-de-la-loire,35,saumur,49,3.6
animation,pays-de-la-loire,36,nantes,44,3.6
animation,pays-de-la-loire,37,guerande,44,3.5
animation,pays-de-la-loire,38,la-roche-sur-yon,85,3.5
animation,pays-de-la-loire,39,le-croisic,44,3.5
animation,pays-de-la-loire,40,saint-hilaire-de-riez,85,3.5
animation,pays-de-la-loire,41,laval,53,3.3
animation,pays-de-la-loire,42,couëron,44,3.3
animation,pays-de-la-loire,43,mayenne,53,3.3
animation,pays-de-la-loire,44,saint-herblain,44,3.3
animation,pays-de-la-loire,45,saint-nazaire,44,3.2
animation,pays-de-la-loire,46,blain,44,3.2
animation,provence-alpes-cote-dazur,1,gradignan,33,4.5
animation,provence-alpes-cote-dazur,2,saint-prix,95,4.5
animation,provence-alpes-cote-dazur,3,roscoff,29,4.4
animation,provence-alpes-cote-dazur,4,gemenos,13,4.4
animation,provence-alpes-cote-dazur,5,montevrain,77,4.4
animation,provence-alpes-cote-dazur,6,beaucouze,49,4.4
animation,provence-alpes-cote-dazur,7,paray-le-monial,71,4.4
animation,provence-alpes-cote-dazur,8,magny-le-hongre,77,4.3
animation,provence-alpes-cote-dazur,9,pacy-sur-eure,27,4.3
animation,provence-alpes-cote-dazur,10,plan-de-cuques,13,4.3
animation,provence-alpes-cote-dazur,11,entraigues-sur-la-sorgue,84,4.3
animation,provence-alpes-cote-dazur,12,montaigu-vendee,85,4.3
animation,provence-alpes-cote-dazur,13,saint-gilles-croix-de-vie,85,4.3
animation,provence-alpes-cote-dazur,14,gournay-sur-marne,93,4.3
animation,provence-alpes-cote-dazur,15,la-bourboule,63,4.3
animation,provence-alpes-cote-dazur,16,velizy-villacoublay,78,4.3
animation,provence-alpes-cote-dazur,17,blanquefort,33,4.3
animation,provence-alpes-cote-dazur,18,carrieres-sur-seine,78,4.3
